# Transformed ground truth trajectory
# file: stable_seq_005_part_1_dif_1_transformed
# timestamp tx ty tz qx qy qz qw
9.470000000000e+02 -1.390000000000e-01 1.212700000000e+01 -2.366900000000e+01 9.844302921251e-01 -9.592697932950e-02 3.063986537073e-02 1.440701677422e-01
9.480000000000e+02 -7.999999999996e-03 1.200100000000e+01 -2.363100000000e+01 9.812860418267e-01 -1.215785652275e-01 4.056983298397e-02 1.437026278292e-01
9.490000000000e+02 -9.300000000000e-02 1.213800000000e+01 -2.347000000000e+01 9.794185009850e-01 -1.343060859073e-01 4.585937310093e-02 1.435207062250e-01
9.500000000000e+02 -4.160000000000e-01 1.225200000000e+01 -2.344000000000e+01 9.737924900990e-01 -1.676330121579e-01 5.753426232877e-02 1.425383040448e-01
9.510000000000e+02 -7.320000000000e-01 1.227500000000e+01 -2.346200000000e+01 9.679466466449e-01 -1.970546384773e-01 6.679575843284e-02 1.406665751301e-01
9.520000000000e+02 -6.920000000000e-01 1.217600000000e+01 -2.346900000000e+01 9.638828025641e-01 -2.157520596488e-01 7.157070302661e-02 1.387754522486e-01
9.530000000000e+02 -8.910000000000e-01 1.222300000000e+01 -2.344900000000e+01 9.576417194371e-01 -2.407831512120e-01 8.009096063951e-02 1.361295313659e-01
9.540000000000e+02 -1.272000000000e+00 1.239100000000e+01 -2.342600000000e+01 9.493173526586e-01 -2.696178722916e-01 9.221583612894e-02 1.326612469763e-01
9.550000000000e+02 -1.433000000000e+00 1.251100000000e+01 -2.343900000000e+01 9.346905785617e-01 -3.145928104397e-01 1.070743375746e-01 1.261743722021e-01
9.560000000000e+02 -1.473000000000e+00 1.258900000000e+01 -2.333700000000e+01 9.206343175380e-01 -3.518652044262e-01 1.203874238484e-01 1.188705155393e-01
9.570000000000e+02 -1.685000000000e+00 1.296200000000e+01 -2.324200000000e+01 9.036837087141e-01 -3.913039550796e-01 1.368883764052e-01 1.072312536009e-01
9.580000000000e+02 -1.354000000000e+00 1.310400000000e+01 -2.316100000000e+01 8.847517497180e-01 -4.300701027435e-01 1.515652235995e-01 9.634329811828e-02
9.590000000000e+02 -1.063000000000e+00 1.325200000000e+01 -2.324700000000e+01 8.668625044348e-01 -4.635431939872e-01 1.627533730887e-01 8.478469945305e-02
9.600000000000e+02 -1.146000000000e+00 1.325800000000e+01 -2.312700000000e+01 8.412888172009e-01 -5.082190069516e-01 1.712278060900e-01 6.802650547807e-02
9.610000000000e+02 -1.167000000000e+00 1.318000000000e+01 -2.318200000000e+01 8.446220257108e-01 -5.027522971308e-01 1.690113953909e-01 7.272489011242e-02
9.620000000000e+02 -1.329000000000e+00 1.344700000000e+01 -2.308500000000e+01 8.408464184202e-01 -5.080366192491e-01 1.729678883890e-01 7.041451354738e-02
9.630000000000e+02 -1.291000000000e+00 1.353800000000e+01 -2.310700000000e+01 8.301714778998e-01 -5.247805471598e-01 1.765706342783e-01 6.514219611695e-02
9.640000000000e+02 -1.218000000000e+00 1.348900000000e+01 -2.314500000000e+01 8.191816015407e-01 -5.415977763272e-01 1.790780652726e-01 5.953485460486e-02
9.650000000000e+02 -1.134000000000e+00 1.348800000000e+01 -2.308600000000e+01 8.271492596931e-01 -5.295157233799e-01 1.771694955965e-01 6.362523644587e-02
9.660000000000e+02 -1.073000000000e+00 1.351900000000e+01 -2.307200000000e+01 8.190602466738e-01 -5.415758779179e-01 1.796725782297e-01 5.961246017735e-02
9.670000000000e+02 -1.060000000000e+00 1.362100000000e+01 -2.300200000000e+01 8.011177560586e-01 -5.666855873708e-01 1.857829501621e-01 5.062095833632e-02
9.680000000000e+02 -9.320000000000e-01 1.355200000000e+01 -2.309500000000e+01 7.866540032247e-01 -5.861801720579e-01 1.889587068171e-01 4.316123509276e-02
9.690000000000e+02 -7.750000000000e-01 1.358100000000e+01 -2.309900000000e+01 7.791627267777e-01 -5.954441696364e-01 1.919578528746e-01 3.877974685570e-02
9.700000000000e+02 -6.250000000000e-01 1.369500000000e+01 -2.307300000000e+01 7.644749446176e-01 -6.132065525583e-01 1.968713365769e-01 2.823933047755e-02
9.710000000000e+02 -5.980000000000e-01 1.377500000000e+01 -2.300500000000e+01 7.583015879222e-01 -6.208265399929e-01 1.974967063481e-01 2.341281650795e-02
9.720000000000e+02 -2.570000000000e-01 1.396200000000e+01 -2.311600000000e+01 7.386111654748e-01 -6.421421154353e-01 2.048563528478e-01 1.187116329990e-02
9.730000000000e+02 -1.950000000000e-01 1.383200000000e+01 -2.317900000000e+01 7.194706328951e-01 -6.629703996303e-01 2.069585798839e-01 -6.354746031737e-04
9.740000000000e+02 3.800000000000e-02 1.384000000000e+01 -2.310300000000e+01 7.159105223648e-01 -6.657006013682e-01 2.104929118297e-01 -2.750886190539e-03
9.750000000000e+02 1.320000000000e-01 1.407400000000e+01 -2.328100000000e+01 7.063532377829e-01 -6.749064165205e-01 2.133154585129e-01 -7.933950622115e-03
9.760000000000e+02 1.270000000000e-01 1.408600000000e+01 -2.318700000000e+01 7.025538930876e-01 -6.785049220629e-01 2.143530022709e-01 -1.009398144130e-02
9.770000000000e+02 8.100000000000e-02 1.404000000000e+01 -2.318200000000e+01 7.015610277013e-01 -6.799112476133e-01 2.131167794832e-01 -1.067979785815e-02
9.780000000000e+02 1.050000000000e-01 1.406800000000e+01 -2.319600000000e+01 6.960243660639e-01 -6.853376373816e-01 2.137394443792e-01 -1.333621198021e-02
9.790000000000e+02 2.800000000001e-02 1.420900000000e+01 -2.317700000000e+01 6.643299251736e-01 -7.161346281058e-01 2.122782722544e-01 -2.747508098690e-02
9.800000000000e+02 -1.720000000000e-01 1.443200000000e+01 -2.320700000000e+01 6.390528773125e-01 -7.386461908329e-01 2.111426047939e-01 -3.784210891967e-02
9.810000000000e+02 -3.400000000001e-02 1.428000000000e+01 -2.315400000000e+01 6.190645382141e-01 -7.559155747998e-01 2.080119962433e-01 -4.562620650098e-02
9.820000000000e+02 -3.700000000001e-02 1.452000000000e+01 -2.312600000000e+01 6.011470637744e-01 -7.702266630417e-01 2.066217202681e-01 -5.177412450759e-02
9.830000000000e+02 -2.340000000000e-01 1.481000000000e+01 -2.305100000000e+01 5.972977862416e-01 -7.728067875383e-01 2.078727947646e-01 -5.285759058489e-02
9.840000000000e+02 -2.560000000000e-01 1.490600000000e+01 -2.307200000000e+01 5.779122094935e-01 -7.875852501764e-01 2.055014974606e-01 -5.912771232173e-02
9.850000000000e+02 -2.210000000000e-01 1.500000000000e+01 -2.302800000000e+01 5.586683956492e-01 -8.016562593386e-01 2.024351615376e-01 -6.524470046858e-02
9.860000000000e+02 -1.790000000000e-01 1.495600000000e+01 -2.301700000000e+01 5.361016728587e-01 -8.176782913384e-01 1.967543271751e-01 -7.269761323320e-02
9.870000000000e+02 -3.210000000000e-01 1.527800000000e+01 -2.296500000000e+01 5.275441367213e-01 -8.230752705208e-01 1.964977262103e-01 -7.505282447931e-02
9.880000000000e+02 -4.980000000000e-01 1.549300000000e+01 -2.290600000000e+01 5.166102830610e-01 -8.298560940811e-01 1.958183873537e-01 -7.815265655322e-02
9.890000000000e+02 -4.070000000000e-01 1.539600000000e+01 -2.295200000000e+01 4.948091517538e-01 -8.433910490330e-01 1.913191838343e-01 -8.516109234027e-02
9.900000000000e+02 -3.530000000000e-01 1.531200000000e+01 -2.284000000000e+01 4.827434681687e-01 -8.505634620126e-01 1.886922104424e-01 -8.885826212565e-02
9.910000000000e+02 -3.710000000000e-01 1.546700000000e+01 -2.272800000000e+01 4.960226922527e-01 -8.424337003673e-01 1.924579209732e-01 -8.501116344605e-02
9.920000000000e+02 -3.480000000000e-01 1.549100000000e+01 -2.266600000000e+01 4.801252196735e-01 -8.516821817678e-01 1.894687496435e-01 -9.065774981290e-02
9.930000000000e+02 -3.330000000000e-01 1.552600000000e+01 -2.260400000000e+01 4.679083572009e-01 -8.584888829403e-01 1.871889029826e-01 -9.496800371491e-02
9.940000000000e+02 -3.330000000000e-01 1.556800000000e+01 -2.258200000000e+01 4.631345784645e-01 -8.610650417628e-01 1.864537432515e-01 -9.647983059749e-02
9.950000000000e+02 -3.240000000000e-01 1.562500000000e+01 -2.256600000000e+01 4.554291814376e-01 -8.652235250368e-01 1.848159583145e-01 -9.907357856792e-02
9.960000000000e+02 -2.800000000000e-01 1.565100000000e+01 -2.257900000000e+01 4.491232255235e-01 -8.686033197022e-01 1.831429537635e-01 -1.013669560781e-01
9.970000000000e+02 -2.000000000000e-01 1.572300000000e+01 -2.263400000000e+01 4.372616782340e-01 -8.747768072258e-01 1.799228931656e-01 -1.058088597554e-01
9.980000000000e+02 -6.100000000001e-02 1.577400000000e+01 -2.273000000000e+01 4.265580736899e-01 -8.802239323437e-01 1.766393617677e-01 -1.097842182357e-01
9.990000000000e+02 1.300000000001e-02 1.584100000000e+01 -2.281500000000e+01 4.180543567777e-01 -8.844028528206e-01 1.740627669486e-01 -1.129792098758e-01
1.000000000000e+03 1.030000000000e-01 1.594100000000e+01 -2.296200000000e+01 4.060237837471e-01 -8.901564601190e-01 1.702664611350e-01 -1.173690579014e-01
1.001000000000e+03 2.040000000000e-01 1.599200000000e+01 -2.310500000000e+01 3.981807940130e-01 -8.938366881888e-01 1.675842979201e-01 -1.200980150439e-01
1.002000000000e+03 2.320000000000e-01 1.606300000000e+01 -2.319600000000e+01 3.929136184828e-01 -8.962338122398e-01 1.658216879627e-01 -1.220123354834e-01
1.003000000000e+03 2.820000000000e-01 1.614500000000e+01 -2.332100000000e+01 3.916204911012e-01 -8.968262572513e-01 1.652219851431e-01 -1.226285076142e-01
1.004000000000e+03 2.990000000000e-01 1.620100000000e+01 -2.337800000000e+01 3.898094503834e-01 -8.976621420887e-01 1.645093421641e-01 -1.232393905911e-01
1.005000000000e+03 3.560000000000e-01 1.629300000000e+01 -2.348800000000e+01 3.856000812518e-01 -8.995817668864e-01 1.630898714117e-01 -1.243660559278e-01
1.006000000000e+03 4.180000000000e-01 1.636900000000e+01 -2.359700000000e+01 3.777504848724e-01 -9.030620415126e-01 1.607979475495e-01 -1.262043597570e-01
1.007000000000e+03 4.360000000000e-01 1.642200000000e+01 -2.366300000000e+01 3.746075089304e-01 -9.044326495142e-01 1.600160604831e-01 -1.267503733054e-01
1.008000000000e+03 4.730000000000e-01 1.648200000000e+01 -2.378700000000e+01 3.600160834164e-01 -9.105668183841e-01 1.559791585968e-01 -1.301037702097e-01
1.009000000000e+03 2.230000000000e-01 1.669500000000e+01 -2.397600000000e+01 3.280019966031e-01 -9.229793740304e-01 1.481121569213e-01 -1.363325137704e-01
1.010000000000e+03 3.160000000000e-01 1.649000000000e+01 -2.413900000000e+01 2.955389226634e-01 -9.345895194043e-01 1.387061186763e-01 -1.412791139990e-01
1.011000000000e+03 2.950000000000e-01 1.654000000000e+01 -2.424400000000e+01 2.644723781001e-01 -9.439947469202e-01 1.333029411397e-01 -1.454599769445e-01
1.012000000000e+03 2.170000000000e-01 1.656200000000e+01 -2.414500000000e+01 2.861304677937e-01 -9.373045336977e-01 1.425095539220e-01 -1.388545769889e-01
1.013000000000e+03 -1.000000000005e-03 1.677700000000e+01 -2.408000000000e+01 2.999317866722e-01 -9.325492055564e-01 1.490444891530e-01 -1.348281973953e-01
1.014000000000e+03 -1.130000000000e-01 1.681600000000e+01 -2.412400000000e+01 2.729615189377e-01 -9.411512011056e-01 1.413320081158e-01 -1.405407034229e-01
1.015000000000e+03 2.860000000000e-01 1.636200000000e+01 -2.422500000000e+01 2.080010996896e-01 -9.589752214460e-01 1.192634703896e-01 -1.512557166228e-01
1.016000000000e+03 4.660000000000e-01 1.651500000000e+01 -2.424200000000e+01 2.289216363717e-01 -9.538010472151e-01 1.274785668675e-01 -1.469954479627e-01
1.017000000000e+03 2.020000000000e-01 1.659200000000e+01 -2.431300000000e+01 2.260961266595e-01 -9.543239404442e-01 1.274444571302e-01 -1.480009072653e-01
1.018000000000e+03 2.450000000000e-01 1.641000000000e+01 -2.443900000000e+01 2.001957450648e-01 -9.606809355023e-01 1.192570635269e-01 -1.509687272890e-01
1.019000000000e+03 1.150000000000e-01 1.665300000000e+01 -2.433500000000e+01 2.009408985400e-01 -9.603698170568e-01 1.194976595613e-01 -1.517658694819e-01
1.020000000000e+03 -8.600000000000e-02 1.675200000000e+01 -2.441300000000e+01 1.873560110195e-01 -9.634353276803e-01 1.147393460004e-01 -1.533785414973e-01
1.021000000000e+03 1.100000000000e-02 1.673800000000e+01 -2.443900000000e+01 1.779579545284e-01 -9.652753200870e-01 1.121851904473e-01 -1.548838464633e-01
1.022000000000e+03 0.000000000000e+00 1.677100000000e+01 -2.453300000000e+01 1.755926560405e-01 -9.658070058695e-01 1.112288168481e-01 -1.549586940468e-01
1.023000000000e+03 2.460000000000e-01 1.672400000000e+01 -2.481500000000e+01 1.594947251927e-01 -9.692052035872e-01 1.050012403763e-01 -1.554909820362e-01
1.024000000000e+03 3.800000000000e-02 1.733000000000e+01 -2.595600000000e+01 1.513123702033e-01 -9.708187271624e-01 1.026562369384e-01 -1.551684975499e-01
1.025000000000e+03 -2.300000000000e-01 1.798300000000e+01 -2.636000000000e+01 1.684471516631e-01 -9.676064882065e-01 1.088162144592e-01 -1.533697250048e-01
1.026000000000e+03 -1.040000000000e-01 1.834100000000e+01 -2.738100000000e+01 1.459416517318e-01 -9.718928154918e-01 1.005272675247e-01 -1.549827666844e-01
1.027000000000e+03 -1.000000000005e-03 1.861900000000e+01 -2.837000000000e+01 1.184419495903e-01 -9.764062177814e-01 8.877645847594e-02 -1.572295865145e-01
1.028000000000e+03 2.660000000000e-01 1.899900000000e+01 -2.879400000000e+01 1.237800907221e-01 -9.757496231277e-01 9.082183844844e-02 -1.560210106613e-01
1.029000000000e+03 1.270000000000e-01 1.936300000000e+01 -2.919500000000e+01 1.368124744298e-01 -9.739581361215e-01 9.395038050863e-02 -1.544707801672e-01
1.030000000000e+03 3.800000000000e-02 1.964300000000e+01 -2.962900000000e+01 1.484307385587e-01 -9.721606257114e-01 9.713950591128e-02 -1.530880467527e-01
1.031000000000e+03 2.110000000000e-01 1.950300000000e+01 -2.996900000000e+01 1.083753195263e-01 -9.783125081565e-01 8.192879827751e-02 -1.563556795094e-01
1.032000000000e+03 3.950000000000e-01 1.959600000000e+01 -3.027900000000e+01 1.253357014277e-01 -9.762447882896e-01 8.733895099794e-02 -1.536521491021e-01
1.033000000000e+03 2.060000000000e-01 2.011400000000e+01 -3.048400000000e+01 1.746366098952e-01 -9.677743524476e-01 1.044865898704e-01 -1.483152378087e-01
1.034000000000e+03 2.860000000000e-01 2.041700000000e+01 -3.096300000000e+01 1.581721420905e-01 -9.710748243878e-01 9.800137292738e-02 -1.496361915149e-01
1.035000000000e+03 4.090000000000e-01 2.063100000000e+01 -3.156600000000e+01 1.341556686667e-01 -9.753783475648e-01 8.814099173382e-02 -1.512299614581e-01
1.036000000000e+03 7.530000000000e-01 2.070200000000e+01 -3.193900000000e+01 1.324310341432e-01 -9.759288711450e-01 8.705124284975e-02 -1.498230315397e-01
1.037000000000e+03 7.530000000000e-01 2.109700000000e+01 -3.210100000000e+01 1.543574723461e-01 -9.725265173840e-01 9.346346090374e-02 -1.470731967142e-01
1.038000000000e+03 6.690000000000e-01 2.146800000000e+01 -3.228600000000e+01 1.571233298365e-01 -9.721207113359e-01 9.305107729055e-02 -1.470886767499e-01
1.039000000000e+03 6.180000000000e-01 2.126700000000e+01 -3.204500000000e+01 1.350902361323e-01 -9.758299472625e-01 8.410646747223e-02 -1.497753125746e-01
1.040000000000e+03 1.008000000000e+00 2.131800000000e+01 -3.263200000000e+01 1.503860324833e-01 -9.737501105577e-01 8.404349439994e-02 -1.487664426944e-01
1.041000000000e+03 1.044000000000e+00 2.168400000000e+01 -3.257200000000e+01 2.279804127822e-01 -9.574685878988e-01 1.067366614047e-01 -1.410181537492e-01
1.042000000000e+03 1.334000000000e+00 2.174400000000e+01 -3.248000000000e+01 2.500044466841e-01 -9.519370616973e-01 1.086420321820e-01 -1.396800488568e-01
1.043000000000e+03 1.373000000000e+00 2.190300000000e+01 -3.255500000000e+01 2.612472995678e-01 -9.487747634773e-01 1.097679379897e-01 -1.397401032152e-01
1.044000000000e+03 1.841000000000e+00 2.175500000000e+01 -3.266500000000e+01 2.207253158206e-01 -9.597411643995e-01 9.442656336924e-02 -1.458110299096e-01
1.045000000000e+03 1.797000000000e+00 2.178200000000e+01 -3.253600000000e+01 2.591889697244e-01 -9.496612342202e-01 1.039701805504e-01 -1.419676714922e-01
1.046000000000e+03 1.640000000000e+00 2.206700000000e+01 -3.265200000000e+01 2.716948520378e-01 -9.457634544762e-01 1.080457862434e-01 -1.415609537565e-01
1.047000000000e+03 1.704000000000e+00 2.183500000000e+01 -3.258700000000e+01 2.620104882229e-01 -9.487902210724e-01 1.052975792172e-01 -1.416334715723e-01
1.048000000000e+03 1.796000000000e+00 2.185700000000e+01 -3.262000000000e+01 2.670300394712e-01 -9.473241227038e-01 1.068691276420e-01 -1.408934140421e-01
1.049000000000e+03 1.797000000000e+00 2.187400000000e+01 -3.264100000000e+01 2.693351935277e-01 -9.466267017003e-01 1.079521254370e-01 -1.403665906442e-01
1.050000000000e+03 1.790000000000e+00 2.189200000000e+01 -3.264500000000e+01 2.630934362296e-01 -9.484420392826e-01 1.065618377361e-01 -1.410110515974e-01
1.051000000000e+03 1.770000000000e+00 2.191100000000e+01 -3.263000000000e+01 2.582590836511e-01 -9.498266217135e-01 1.054202859244e-01 -1.414856802351e-01
1.052000000000e+03 1.754000000000e+00 2.190900000000e+01 -3.265000000000e+01 2.568055480760e-01 -9.502595031265e-01 1.050637131729e-01 -1.414899408775e-01
1.053000000000e+03 1.715000000000e+00 2.192500000000e+01 -3.269700000000e+01 2.511101328251e-01 -9.519471837237e-01 1.038188916284e-01 -1.412865822862e-01
1.054000000000e+03 1.384000000000e+00 2.205400000000e+01 -3.284000000000e+01 2.236008997398e-01 -9.594224661060e-01 9.592495834301e-02 -1.425116540271e-01
1.055000000000e+03 1.201000000000e+00 2.242800000000e+01 -3.350500000000e+01 2.103195602554e-01 -9.629734706749e-01 9.411208569298e-02 -1.399667556130e-01
1.056000000000e+03 1.265000000000e+00 2.265900000000e+01 -3.423700000000e+01 1.662170108926e-01 -9.725003302185e-01 8.057809915647e-02 -1.418526804515e-01
1.057000000000e+03 1.337000000000e+00 2.285100000000e+01 -3.451900000000e+01 1.709667502486e-01 -9.720350585412e-01 8.126663914078e-02 -1.389746330771e-01
1.058000000000e+03 1.242000000000e+00 2.342700000000e+01 -3.498900000000e+01 1.927550682271e-01 -9.680422513144e-01 8.703878843489e-02 -1.347736348498e-01
1.059000000000e+03 1.091000000000e+00 2.379800000000e+01 -3.563300000000e+01 2.001462187107e-01 -9.668371529480e-01 8.737925686827e-02 -1.324095022435e-01
1.060000000000e+03 1.402000000000e+00 2.366200000000e+01 -3.627500000000e+01 1.172571211724e-01 -9.815828607594e-01 6.138390210654e-02 -1.377601958477e-01
1.061000000000e+03 1.829000000000e+00 2.382700000000e+01 -3.675500000000e+01 1.317131357153e-01 -9.799780065347e-01 6.556305480360e-02 -1.341500742941e-01
1.062000000000e+03 1.477000000000e+00 2.470400000000e+01 -3.691300000000e+01 2.098178048777e-01 -9.652688930754e-01 8.826335265169e-02 -1.282264925668e-01
1.063000000000e+03 1.356000000000e+00 2.492000000000e+01 -3.718500000000e+01 1.900019129015e-01 -9.698455731344e-01 7.898282007182e-02 -1.306160461005e-01
1.064000000000e+03 2.128000000000e+00 2.503700000000e+01 -3.766700000000e+01 2.003627302953e-01 -9.681045947316e-01 7.095215068658e-02 -1.326426111067e-01
1.065000000000e+03 2.491000000000e+00 2.497600000000e+01 -3.775300000000e+01 2.474154750654e-01 -9.572231411930e-01 7.748536820800e-02 -1.284735707315e-01
1.066000000000e+03 2.628000000000e+00 2.539300000000e+01 -3.802800000000e+01 2.979093956260e-01 -9.423470316733e-01 8.822884477805e-02 -1.242889168163e-01
1.067000000000e+03 2.567000000000e+00 2.542800000000e+01 -3.817300000000e+01 2.773428376529e-01 -9.489585120527e-01 7.909401692959e-02 -1.276825332275e-01
1.068000000000e+03 2.582000000000e+00 2.546500000000e+01 -3.834900000000e+01 2.809974342292e-01 -9.480744145676e-01 7.783822640805e-02 -1.270297481240e-01
1.069000000000e+03 2.410000000000e+00 2.545300000000e+01 -3.814200000000e+01 3.029143032718e-01 -9.413668996955e-01 8.264874575878e-02 -1.234522978947e-01
1.070000000000e+03 2.607000000000e+00 2.568400000000e+01 -3.833700000000e+01 2.980142216065e-01 -9.428087299278e-01 8.241791252214e-02 -1.245251387781e-01
1.071000000000e+03 2.596000000000e+00 2.581900000000e+01 -3.867800000000e+01 3.131509365586e-01 -9.380079598003e-01 8.486367008350e-02 -1.219660435684e-01
1.072000000000e+03 2.565000000000e+00 2.591800000000e+01 -3.892100000000e+01 3.204509179343e-01 -9.356658351026e-01 8.570018259843e-02 -1.203998875391e-01
1.073000000000e+03 2.567000000000e+00 2.617100000000e+01 -3.948200000000e+01 2.907307619958e-01 -9.458146806355e-01 7.801440311172e-02 -1.217537138279e-01
1.074000000000e+03 2.501000000000e+00 2.620800000000e+01 -3.949400000000e+01 2.773577413202e-01 -9.500770057795e-01 7.454063596335e-02 -1.219428555065e-01
1.075000000000e+03 2.498000000000e+00 2.630000000000e+01 -3.969000000000e+01 2.705530862364e-01 -9.521594329445e-01 7.324917174804e-02 -1.217702780693e-01
1.076000000000e+03 2.464000000000e+00 2.641300000000e+01 -3.992200000000e+01 2.669144228871e-01 -9.533760542876e-01 7.135722196288e-02 -1.214040231603e-01
1.077000000000e+03 2.482000000000e+00 2.645600000000e+01 -3.989400000000e+01 2.714274792587e-01 -9.521205452667e-01 7.157541946627e-02 -1.211220463521e-01
1.078000000000e+03 2.488000000000e+00 2.669400000000e+01 -3.992600000000e+01 2.778069747817e-01 -9.503859960793e-01 7.076260408810e-02 -1.207575963722e-01
1.079000000000e+03 2.774000000000e+00 2.693200000000e+01 -3.999800000000e+01 2.858299918877e-01 -9.484160859237e-01 6.763233522379e-02 -1.193063742254e-01
1.080000000000e+03 2.789000000000e+00 2.697800000000e+01 -4.008600000000e+01 2.810543415566e-01 -9.499799898076e-01 6.519893130384e-02 -1.195641058769e-01
1.081000000000e+03 2.792000000000e+00 2.670700000000e+01 -4.005300000000e+01 2.709785245313e-01 -9.529752747593e-01 6.339861101719e-02 -1.199557462627e-01
1.082000000000e+03 2.861000000000e+00 2.687400000000e+01 -4.010100000000e+01 2.710942087700e-01 -9.529557809707e-01 6.275865071363e-02 -1.201855284404e-01
1.083000000000e+03 2.545000000000e+00 2.677200000000e+01 -4.005600000000e+01 2.809695337933e-01 -9.488473877407e-01 7.654656673371e-02 -1.220056514222e-01
1.084000000000e+03 1.796000000000e+00 2.612700000000e+01 -4.031400000000e+01 2.605704757929e-01 -9.524594958448e-01 9.418495762180e-02 -1.267009458448e-01
1.085000000000e+03 1.521000000000e+00 2.582600000000e+01 -4.048600000000e+01 2.379601177722e-01 -9.565770283729e-01 1.029987538965e-01 -1.331413828788e-01
1.086000000000e+03 1.346000000000e+00 2.538200000000e+01 -4.061900000000e+01 2.388137305733e-01 -9.548838528948e-01 1.145534694036e-01 -1.343217488643e-01
1.087000000000e+03 1.104000000000e+00 2.538300000000e+01 -4.047900000000e+01 2.711382104438e-01 -9.451553190494e-01 1.285719244337e-01 -1.289757882602e-01
1.088000000000e+03 9.770000000000e-01 2.546700000000e+01 -4.049200000000e+01 2.744033393627e-01 -9.439598701650e-01 1.303166397966e-01 -1.290741812170e-01
1.089000000000e+03 1.186000000000e+00 2.548000000000e+01 -4.058900000000e+01 2.354177886352e-01 -9.551374646352e-01 1.172873246721e-01 -1.361417346574e-01
1.090000000000e+03 1.110000000000e+00 2.539000000000e+01 -4.059300000000e+01 2.414788789122e-01 -9.533552274130e-01 1.204001837075e-01 -1.352980309048e-01
1.091000000000e+03 1.083000000000e+00 2.539500000000e+01 -4.060800000000e+01 2.415343111068e-01 -9.532242040673e-01 1.211353100583e-01 -1.354659735710e-01
1.092000000000e+03 1.057000000000e+00 2.533900000000e+01 -4.064500000000e+01 2.389181825882e-01 -9.538023779955e-01 1.211826111758e-01 -1.359922810582e-01
1.093000000000e+03 1.059000000000e+00 2.527600000000e+01 -4.067700000000e+01 2.337675418012e-01 -9.550268033058e-01 1.206589173778e-01 -1.368136214889e-01
1.094000000000e+03 1.010000000000e+00 2.524100000000e+01 -4.071000000000e+01 2.370729275857e-01 -9.540726184969e-01 1.227889835565e-01 -1.358849923931e-01
1.095000000000e+03 9.960000000000e-01 2.517700000000e+01 -4.084200000000e+01 2.196072523709e-01 -9.584301180003e-01 1.199919304813e-01 -1.370631250027e-01
1.096000000000e+03 7.110000000000e-01 2.513800000000e+01 -4.123700000000e+01 2.065699953803e-01 -9.614264240909e-01 1.174637486264e-01 -1.385291876354e-01
1.097000000000e+03 4.860000000000e-01 2.540600000000e+01 -4.154000000000e+01 1.759300881379e-01 -9.678059356552e-01 1.104523202840e-01 -1.421286738918e-01
1.098000000000e+03 6.000000000000e-01 2.521100000000e+01 -4.175300000000e+01 1.433213824859e-01 -9.737849890268e-01 1.010270332135e-01 -1.448976018728e-01
1.099000000000e+03 3.910000000000e-01 2.568600000000e+01 -4.151500000000e+01 1.797318555231e-01 -9.670974842812e-01 1.130492441602e-01 -1.401384472657e-01
1.100000000000e+03 2.710000000000e-01 2.572800000000e+01 -4.147900000000e+01 1.995079303662e-01 -9.627582227839e-01 1.198418784820e-01 -1.375903860921e-01
1.101000000000e+03 5.220000000000e-01 2.544400000000e+01 -4.164000000000e+01 1.804665830306e-01 -9.669640712464e-01 1.138120418010e-01 -1.394959371053e-01
1.102000000000e+03 8.060000000000e-01 2.525000000000e+01 -4.165300000000e+01 1.926813957558e-01 -9.645090940539e-01 1.159475867973e-01 -1.383916338976e-01
1.103000000000e+03 7.970000000000e-01 2.536500000000e+01 -4.175600000000e+01 2.102408783637e-01 -9.603998274749e-01 1.200598435558e-01 -1.379006106456e-01
1.104000000000e+03 5.700000000000e-01 2.558200000000e+01 -4.169000000000e+01 2.443141578055e-01 -9.515489985107e-01 1.285400983636e-01 -1.354346294041e-01
1.105000000000e+03 6.700000000000e-01 2.540700000000e+01 -4.183500000000e+01 2.446964873757e-01 -9.513071995475e-01 1.286448789021e-01 -1.363405159421e-01
1.106000000000e+03 7.920000000000e-01 2.533400000000e+01 -4.190000000000e+01 2.418690730178e-01 -9.522193183916e-01 1.256317118704e-01 -1.378201515447e-01
1.107000000000e+03 7.350000000000e-01 2.549700000000e+01 -4.176700000000e+01 2.634112550869e-01 -9.460239238947e-01 1.314646323987e-01 -1.355370670357e-01
1.108000000000e+03 6.830000000000e-01 2.565200000000e+01 -4.202500000000e+01 2.872008896138e-01 -9.382450183274e-01 1.389894622736e-01 -1.337679482002e-01
1.109000000000e+03 7.150000000000e-01 2.553800000000e+01 -4.235300000000e+01 3.113891356066e-01 -9.298497568147e-01 1.456414472427e-01 -1.311670874223e-01
1.110000000000e+03 1.076000000000e+00 2.514300000000e+01 -4.264500000000e+01 2.879125951770e-01 -9.379454612376e-01 1.375703477879e-01 -1.357904587658e-01
1.111000000000e+03 1.184000000000e+00 2.508200000000e+01 -4.276300000000e+01 3.072675586851e-01 -9.313578655161e-01 1.417499684766e-01 -1.344102680519e-01
1.112000000000e+03 8.760000000000e-01 2.527200000000e+01 -4.292900000000e+01 3.388945745326e-01 -9.192540533471e-01 1.520327817471e-01 -1.304165864895e-01
1.113000000000e+03 9.580000000000e-01 2.517300000000e+01 -4.332400000000e+01 3.414596484439e-01 -9.180562077951e-01 1.521907126443e-01 -1.319700526572e-01
